Date,Open_Price,Close_Price,High_Price,Low_Price,Volume,Daily_Return_Pct,Volatility_Range,SMA_50,RSI_14,MACD_Value,Bollinger_Bands_Upper
1903-08-19,73.48,75.33,75.81,73.36,18780113,2.5177,2.45,74.8442,56.54,-0.017,76.9833
1903-08-20,75.33,77.35,78.09,73.63,13526716,2.6815,4.46,74.7862,63.4,0.2627,77.5166
1903-08-21,77.35,78.73,80.3,77.29,15595737,1.7841,3.01,74.7552,67.21,0.5889,78.3128
1903-08-24,78.73,79.41,79.46,77.44,6540010,0.8637,2.02,74.7562,68.93,0.8921,79.1145
1903-08-25,79.41,79.52,80.64,78.1,3822946,0.1385,2.54,74.7384,69.21,1.1282,79.8531
1903-08-26,79.52,80.17,80.27,77.67,9899314,0.8174,2.6,74.7316,70.88,1.3522,80.5455
1903-08-27,80.17,79.1,81.07,78.89,14668974,-1.3347,2.18,74.7338,64.65,1.4269,80.9595
1903-08-28,79.1,78.32,79.74,77.92,1174961,-0.9861,1.82,74.7168,60.48,1.4069,80.9415
1903-08-31,78.32,79.01,79.09,77.2,12966619,0.881,1.89,74.7146,62.77,1.4303,81.1576
1903-09-01,79.01,79.28,79.51,78.3,4537677,0.3417,1.21,74.7442,63.65,1.4539,81.4575
1903-09-02,79.28,80.0,80.37,79.26,5581140,0.9082,1.11,74.7858,65.98,1.5132,81.8447
1903-09-03,80.0,79.84,81.34,78.41,16099496,-0.2,2.93,74.8332,64.99,1.5297,82.1798
1903-09-04,79.84,80.45,80.49,78.41,7439838,0.764,2.08,74.894,67.03,1.5738,82.5961
1903-09-07,80.45,79.12,81.6,77.67,9098604,-1.6532,3.93,74.9532,58.95,1.4844,82.7758
1903-09-08,79.12,81.09,81.2,77.94,3403389,2.4899,3.26,75.059,65.57,1.5545,83.1818
1903-09-09,81.09,80.63,83.51,79.05,3310016,-0.5673,4.46,75.1286,63.01,1.5551,83.3435
1903-09-10,80.63,81.39,82.33,79.79,5382379,0.9426,2.54,75.2676,65.41,1.5984,83.5489
1903-09-11,81.39,83.8,83.82,80.87,8511039,2.9611,2.95,75.472,71.68,1.8064,84.0755
1903-09-14,83.8,85.58,86.6,83.7,18927165,2.1241,2.9,75.6916,75.25,2.0907,84.7152
1903-09-15,85.58,84.58,85.86,82.78,16041617,-1.1685,3.08,75.8878,69.92,2.2099,84.8788
1903-09-16,84.58,85.22,85.57,84.44,14491234,0.7567,1.13,76.08,71.32,2.3292,85.326
1903-09-17,85.22,85.43,86.31,83.74,8521928,0.2464,2.57,76.2622,71.79,2.4128,85.9281
1903-09-18,85.43,86.95,87.65,85.03,13626705,1.7792,2.62,76.4884,74.95,2.5721,86.8757
1903-09-21,86.95,88.22,88.78,86.62,19728490,1.4606,2.16,76.749,77.24,2.7689,88.0066
1903-09-22,88.22,90.63,90.74,87.27,11191989,2.7318,3.47,77.0682,80.83,3.0838,89.5887
1903-09-23,90.63,92.71,93.39,88.89,15153770,2.295,4.5,77.449,83.28,3.4613,91.4675
1903-09-24,92.71,92.9,93.55,91.14,8074411,0.2049,2.41,77.8578,83.49,3.7328,93.0092
1903-09-25,92.9,91.87,93.43,91.25,3003633,-1.1087,2.18,78.2412,77.84,3.8207,93.9897
1903-09-28,91.87,93.0,93.51,89.87,4778714,1.23,3.64,78.646,79.48,3.9363,95.0582
1903-09-29,93.0,91.87,93.56,91.37,2046830,-1.2151,2.19,79.0596,73.62,3.8918,95.7213
1903-09-30,91.87,92.08,92.34,90.2,4760061,0.2286,2.14,79.4894,74.0,3.8293,96.3186
1903-10-01,92.08,91.99,92.59,91.61,4288891,-0.0977,0.98,79.9424,73.51,3.7296,96.7296
1903-10-02,91.99,93.02,94.59,89.99,9952415,1.1197,4.6,80.4066,75.52,3.6911,97.2065
1903-10-05,93.02,94.53,96.17,92.42,11286361,1.6233,3.75,80.8976,78.14,3.7393,97.5752
1903-10-06,94.53,95.67,97.14,93.15,6186368,1.206,3.99,81.3926,79.89,3.8255,98.1836
1903-10-07,95.67,96.07,96.75,95.34,488076,0.4181,1.41,81.9028,80.48,3.8812,98.5381
1903-10-08,96.07,95.78,96.96,95.64,5640070,-0.3019,1.32,82.3856,78.68,3.8576,98.6599
1903-10-09,95.78,96.93,98.67,95.42,2944664,1.2007,3.25,82.919,80.54,3.8868,99.1227
1903-10-12,96.93,95.81,97.97,95.51,5330852,-1.1555,2.46,83.394,73.78,3.7761,99.4087
1903-10-13,95.81,96.91,97.62,94.25,13776226,1.1481,3.37,83.8646,75.92,3.7341,99.5609
1903-10-14,96.91,96.64,98.83,95.98,14982396,-0.2786,2.85,84.3206,74.32,3.637,99.5254
1903-10-15,96.64,97.64,98.13,95.09,14148203,1.0348,3.04,84.78,76.31,3.5993,99.4247
1903-10-16,97.64,97.21,98.48,96.69,15375987,-0.4404,1.79,85.2076,73.66,3.4945,99.2583
1903-10-19,97.21,98.61,100.22,96.71,2420688,1.4402,3.51,85.6664,76.52,3.4842,99.3745
1903-10-20,98.61,96.46,99.0,96.03,4754798,-2.1803,2.97,86.0986,64.88,3.2649,99.3489
1903-10-21,96.46,98.04,100.35,96.14,1307068,1.638,4.21,86.5822,68.65,3.182,99.7042
1903-10-22,98.04,97.59,99.28,96.96,1486980,-0.459,2.32,87.053,66.46,3.0448,99.9335
1903-10-23,97.59,97.4,98.04,96.81,9785684,-0.1947,1.23,87.527,65.51,2.8875,99.9764
1903-10-26,97.4,97.41,99.38,97.19,7636765,0.0103,2.19,88.0154,65.54,2.7321,100.0729
1903-10-27,97.41,97.55,98.0,97.28,19305297,0.1437,0.72,88.4968,65.96,2.5904,99.9631
1903-10-28,97.55,98.64,99.07,95.46,3284790,1.1174,3.61,88.963,69.08,2.5368,99.9197
1903-10-29,98.64,97.7,99.28,97.42,900101,-0.953,1.86,89.37,63.65,2.391,99.5041
1903-10-30,97.7,97.05,97.89,96.83,9453526,-0.6653,1.06,89.7364,60.13,2.1976,99.0521
1903-11-02,97.05,97.0,97.25,96.81,12531216,-0.0515,0.44,90.0882,59.86,2.017,98.8246
1903-11-03,97.0,97.16,98.27,95.81,14597054,0.1649,2.46,90.441,60.48,1.8654,98.7608
1903-11-04,97.16,96.07,98.8,95.3,6951803,-1.1219,3.5,90.759,54.32,1.6383,98.7608
1903-11-05,96.07,96.37,96.71,94.96,2727144,0.3123,1.75,91.1044,55.66,1.4657,98.6997
1903-11-06,96.37,96.04,96.58,95.43,9008385,-0.3424,1.15,91.4588,53.79,1.2874,98.741
1903-11-09,96.04,95.71,97.72,94.78,15265029,-0.3436,2.94,91.7928,51.91,1.1067,98.7546
1903-11-10,95.71,96.61,96.75,95.35,7457804,0.9403,1.4,92.1394,56.38,1.0244,98.7551
1903-11-11,96.61,97.36,97.51,96.49,2836582,0.7763,1.02,92.4866,59.74,1.008,98.7757
1903-11-12,97.36,96.09,99.01,95.2,14621816,-1.3044,3.81,92.8116,52.38,0.8824,98.7539
1903-11-13,96.09,97.64,98.7,93.84,3137099,1.6131,4.86,93.1554,59.02,0.8975,98.7924
1903-11-16,97.64,97.68,97.91,97.19,6679137,0.041,0.72,93.5266,59.17,0.9024,98.6185
1903-11-17,97.68,96.63,99.93,95.95,17102265,-1.0749,3.98,93.8374,53.36,0.8121,98.6145
1903-11-18,96.63,95.0,96.8,92.58,11005942,-1.6868,4.22,94.1248,45.83,0.6021,98.656
1903-11-19,95.0,94.47,95.6,93.61,10402330,-0.5579,1.99,94.3864,43.67,0.3885,98.791
1903-11-20,94.47,95.79,95.87,93.55,4256532,1.3973,2.32,94.6262,49.99,0.3219,98.7346
1903-11-23,95.79,95.63,96.04,95.23,8009699,-0.167,0.81,94.8272,49.26,0.2534,98.6701
1903-11-24,95.63,95.44,96.18,95.4,15660243,-0.1987,0.78,95.0444,48.37,0.1816,98.5779
1903-11-25,95.44,94.49,95.96,94.28,4438843,-0.9954,1.68,95.2298,44.07,0.0476,98.2997
1903-11-26,94.49,92.58,94.88,91.06,798956,-2.0214,3.82,95.3728,36.96,-0.2104,98.5365
1903-11-27,92.58,93.35,94.33,92.35,6378602,0.8317,1.98,95.5008,41.09,-0.3487,98.575
1903-11-30,93.35,92.81,93.86,91.86,15948375,-0.5785,2.0,95.5926,39.15,-0.4961,98.6272
1903-12-01,92.81,92.15,92.83,91.59,5705126,-0.7111,1.24,95.623,36.86,-0.6586,98.6687
1903-12-02,92.15,91.68,93.3,90.68,11198252,-0.51,2.62,95.6024,35.28,-0.8159,98.8259
1903-12-03,91.68,91.75,92.96,91.3,6087029,0.0764,1.66,95.5794,35.73,-0.9243,98.8524
1903-12-04,91.75,93.08,93.5,90.69,6102296,1.4496,2.81,95.6036,43.61,-0.8926,98.7537
1903-12-07,93.08,93.56,94.8,92.39,5977809,0.5157,2.41,95.6148,46.17,-0.8192,98.6586
1903-12-08,93.56,94.25,94.71,92.53,4528690,0.7375,2.18,95.6624,49.71,-0.6974,98.4392
1903-12-09,94.25,94.82,95.65,92.1,2981777,0.6048,3.55,95.7172,52.49,-0.5486,98.0869
1903-12-10,94.82,94.37,95.4,94.29,17744180,-0.4746,1.11,95.7648,50.14,-0.4616,97.9176
1903-12-11,94.37,95.46,96.69,92.75,1306861,1.155,3.94,95.8136,55.36,-0.3012,97.5061
1903-12-14,95.46,94.92,95.63,94.48,14260134,-0.5657,1.15,95.8214,52.43,-0.2152,96.965
1903-12-15,94.92,94.23,95.72,92.59,2154780,-0.7269,3.13,95.7926,48.87,-0.2004,96.5894
1903-12-16,94.23,95.2,96.31,93.92,1224905,1.0294,2.39,95.7752,53.64,-0.1092,96.6173
1903-12-17,95.2,94.67,95.37,94.42,15415296,-0.5567,0.95,95.753,50.85,-0.0787,96.6363
1903-12-18,94.67,93.04,96.25,91.6,14852304,-1.7218,4.65,95.6752,43.37,-0.184,96.3925
1903-12-21,93.04,91.81,93.53,90.85,4177716,-1.322,2.68,95.5952,38.75,-0.3625,96.2201
1903-12-22,91.81,92.45,94.0,90.72,16135897,0.6971,3.28,95.506,42.2,-0.4472,95.9856
1903-12-23,92.45,93.18,94.41,91.24,8483190,0.7896,3.17,95.4368,45.95,-0.4502,95.8823
1903-12-24,93.18,91.68,94.51,91.67,10193205,-1.6098,2.84,95.3176,40.18,-0.567,95.9384
1903-12-25,91.68,91.79,92.35,91.6,14822892,0.12,0.75,95.2092,40.77,-0.6434,95.9645
1903-12-28,91.79,93.1,93.8,91.47,3596605,1.4272,2.33,95.099,47.39,-0.5914,95.9697
1903-12-29,93.1,91.91,94.69,91.61,16513328,-1.2782,3.08,95.008,42.72,-0.6388,95.9832
1903-12-30,91.91,89.58,92.41,88.83,13787761,-2.5351,3.58,94.8388,35.37,-0.8545,96.2927
1903-12-31,89.58,90.37,90.79,89.24,3441861,0.8819,1.55,94.6944,39.19,-0.9508,96.4218
1904-01-01,90.37,90.08,90.78,88.92,11145633,-0.3209,1.86,94.548,38.3,-1.0385,96.5547
1904-01-04,90.08,88.54,90.16,87.83,3694058,-1.7096,2.33,94.3706,33.87,-1.2183,96.8192
1904-01-05,88.54,87.99,89.35,87.54,18460462,-0.6212,1.81,94.1794,32.43,-1.3891,96.9672
1904-01-06,87.99,87.46,88.07,87.36,10531645,-0.6023,0.71,93.9558,31.06,-1.5494,96.9739
1904-01-07,87.46,88.03,88.63,86.95,19610676,0.6517,1.68,93.7624,34.28,-1.6118,96.8533
1904-01-08,88.03,87.79,88.74,87.67,12091292,-0.2726,1.07,93.5772,33.57,-1.6615,96.4564
1904-01-11,87.79,90.26,90.56,87.14,11121186,2.8135,3.42,93.4424,45.98,-1.4845,95.9618
1904-01-12,90.26,90.78,91.58,89.9,7279156,0.5761,1.68,93.3148,48.17,-1.2874,95.5675
1904-01-13,90.78,90.84,91.37,90.71,4846771,0.0661,0.66,93.2102,48.43,-1.1135,94.8979
1904-01-14,90.84,91.33,92.27,90.7,964645,0.5394,1.57,93.1094,50.61,-0.9255,94.3157
1904-01-15,91.33,89.67,92.58,88.53,18492993,-1.8176,4.05,92.982,43.85,-0.9001,93.9834
1904-01-18,89.67,87.66,90.36,87.59,11605418,-2.2416,2.77,92.821,37.34,-1.0303,93.919
1904-01-19,87.66,88.3,89.68,87.06,7076610,0.7301,2.62,92.6548,40.37,-1.0694,93.6509
1904-01-20,88.3,86.56,89.07,86.0,17786927,-1.9706,3.07,92.4388,35.36,-1.2268,93.3128
1904-01-21,86.56,86.58,87.31,85.03,15578907,0.0231,2.28,92.2486,35.46,-1.3344,93.1825
1904-01-22,86.58,87.49,87.96,85.85,13118596,1.0511,2.11,92.0456,39.97,-1.331,92.8903
1904-01-25,87.49,87.36,88.48,86.85,388859,-0.1486,1.63,91.8392,39.55,-1.3235,92.2006
1904-01-26,87.36,86.19,88.68,86.11,18423452,-1.3393,2.57,91.6304,35.85,-1.3959,91.8159
1904-01-27,86.19,85.61,88.78,85.07,17538118,-0.6729,3.71,91.4426,34.14,-1.483,91.8582
1904-01-28,85.61,86.0,87.54,84.58,18563212,0.4556,2.96,91.2732,36.33,-1.5032,91.6799
1904-01-29,86.0,85.99,86.58,85.87,5478750,-0.0116,0.71,91.0772,36.3,-1.5027,91.4975
1904-02-01,85.99,85.02,87.73,85.01,3537172,-1.128,2.72,90.865,33.12,-1.5625,91.5593
1904-02-02,85.02,83.82,85.06,82.66,3915144,-1.4114,2.4,90.6326,29.66,-1.6874,91.7621
1904-02-03,83.82,82.96,84.84,82.64,7696585,-1.026,2.2,90.402,27.45,-1.8345,92.0382
1904-02-04,82.96,83.25,83.45,81.82,542939,0.3496,1.63,90.2154,29.36,-1.9058,92.1457
1904-02-05,83.25,82.12,83.44,81.74,2811793,-1.3574,1.7,89.9908,26.44,-2.03,92.3378
1904-02-08,82.12,84.28,84.89,81.38,16666471,2.6303,3.51,89.8202,38.96,-1.932,91.9149
1904-02-09,84.28,84.58,84.95,84.02,12052983,0.356,0.93,89.6688,40.48,-1.8092,91.2906
1904-02-10,84.58,84.55,84.84,83.76,4155447,-0.0355,1.08,89.5262,40.37,-1.6947,90.5418
1904-02-11,84.55,85.78,88.21,84.37,4435518,1.4548,3.84,89.4068,46.65,-1.4876,89.5048
1904-02-12,85.78,84.8,87.11,84.12,14182610,-1.1425,2.99,89.2412,42.78,-1.3866,88.7831
1904-02-15,84.8,85.96,87.14,84.08,10501929,1.3679,3.06,89.0892,48.25,-1.1991,88.5437
1904-02-16,85.96,86.56,87.87,84.7,18134224,0.698,3.17,88.9354,50.87,-0.9907,88.2034
1904-02-17,86.56,86.06,87.42,85.18,14184264,-0.5776,2.24,88.7602,48.66,-0.856,88.1405
1904-02-18,86.06,86.03,86.63,85.72,1103171,-0.0349,0.91,88.5934,48.52,-0.7431,88.0698
1904-02-19,86.03,86.72,88.18,84.23,1081883,0.802,3.95,88.4186,51.86,-0.5911,87.9208
1904-02-22,86.72,86.95,87.86,86.48,13916653,0.2652,1.38,88.2592,52.95,-0.447,87.8371
1904-02-23,86.95,86.17,89.01,85.07,1619603,-0.8971,3.94,88.098,48.89,-0.3912,87.8345
1904-02-24,86.17,85.69,86.5,85.48,1078836,-0.557,1.02,87.9078,46.53,-0.3813,87.8416
1904-02-25,85.69,85.52,86.55,84.94,8668438,-0.1984,1.61,87.7248,45.69,-0.3828,87.7945
1904-02-26,85.52,85.17,86.07,83.04,10035869,-0.4093,3.03,87.5674,43.93,-0.4075,87.7234
1904-02-29,85.17,85.86,87.08,85.03,8381447,0.8101,2.05,87.4484,48.17,-0.3672,87.7869
1904-03-01,85.86,84.57,86.1,84.42,13789493,-1.5024,1.68,87.2908,41.8,-0.4343,87.7661
1904-03-02,84.57,84.2,84.97,83.55,18105553,-0.4375,1.42,87.1112,40.16,-0.5114,87.6581
1904-03-03,84.2,84.23,85.73,83.71,13735242,0.0356,2.02,86.9622,40.36,-0.5637,87.5731
1904-03-04,84.23,84.96,85.76,83.38,11118754,0.8667,2.38,86.8256,45.26,-0.5399,87.1742
1904-03-07,84.96,85.52,87.28,84.2,15041550,0.6591,3.08,86.674,48.74,-0.4705,87.1497
1904-03-08,85.52,85.9,86.08,84.51,19848999,0.4443,1.57,86.5538,51.02,-0.3804,87.1668
1904-03-09,85.9,85.65,85.92,84.83,19275299,-0.291,1.09,86.4752,49.46,-0.3255,87.1499
1904-03-10,85.65,84.73,85.86,83.88,13826569,-1.0741,1.98,86.3624,44.13,-0.3521,87.1447
1904-03-11,84.73,83.43,85.8,82.67,2353722,-1.5343,3.13,86.2294,37.91,-0.4727,87.3157
1904-03-14,83.43,84.02,85.0,81.95,3199555,0.7072,3.05,86.139,41.91,-0.5147,87.3181
1904-03-15,84.02,82.57,85.12,82.11,7189975,-1.7258,3.01,86.0306,35.8,-0.6574,87.4158
1904-03-16,82.57,81.75,83.64,81.74,11109646,-0.9931,1.9,85.9164,32.89,-0.8271,87.6411
1904-03-17,81.75,83.47,83.87,81.52,3968452,2.104,2.35,85.8252,43.32,-0.8134,87.547
1904-03-18,83.47,84.41,84.8,83.06,16805808,1.1262,1.74,85.7576,48.07,-0.7185,87.2889
1904-03-21,84.41,83.85,86.96,83.29,8083439,-0.6634,3.67,85.6294,45.62,-0.6806,86.9372
1904-03-22,83.85,84.04,84.77,82.86,8368541,0.2266,1.91,85.4946,46.62,-0.628,86.7185
1904-03-23,84.04,86.55,86.89,83.73,7811634,2.9867,3.16,85.4088,57.65,-0.3794,86.8889
1904-03-24,86.55,86.62,87.44,86.55,16693301,0.0809,0.89,85.3146,57.91,-0.1747,87.0883
1904-03-25,86.62,87.68,88.53,86.54,390998,1.2237,1.99,85.2748,61.76,0.0722,87.565
1904-03-28,87.68,88.99,89.87,86.9,18287070,1.4941,2.97,85.3014,65.9,0.3694,88.2765
1904-03-29,88.99,89.47,90.84,88.8,14551971,0.5394,2.04,85.3248,67.3,0.6362,89.0898
1904-03-30,89.47,90.05,91.38,89.46,15797605,0.6483,1.92,85.3946,68.96,0.8843,89.925
1904-03-31,90.05,90.35,91.73,89.33,2426133,0.3331,2.4,85.47,69.81,1.0926,90.7021
1904-04-01,90.35,92.03,92.17,88.58,8048140,1.8594,3.59,85.5608,74.1,1.3773,91.7819
1904-04-04,92.03,91.62,92.56,90.92,18755187,-0.4455,1.64,85.646,71.43,1.552,92.5943
1904-04-05,91.62,89.39,91.81,88.0,12529667,-2.434,3.81,85.71,58.99,1.4932,92.9085
1904-04-06,89.39,89.37,91.16,87.7,11235784,-0.0224,3.46,85.7852,58.9,1.4286,93.2021
1904-04-07,89.37,88.91,89.72,87.81,11016027,-0.5147,1.91,85.8434,56.54,1.325,93.4106
1904-04-08,88.91,89.64,89.81,88.59,6523959,0.8211,1.22,85.9164,59.32,1.287,93.6094
1904-04-11,89.64,89.62,89.74,89.41,16821115,-0.0223,0.33,86.0084,59.21,1.2409,93.7851
1904-04-12,89.62,88.66,90.57,87.59,4564344,-1.0712,2.98,86.1052,53.96,1.1141,93.6537
1904-04-13,88.66,86.73,89.19,86.71,758003,-2.1769,2.48,86.1806,45.27,0.8481,93.1927
1904-04-14,86.73,87.78,89.81,85.41,15533222,1.2107,4.4,86.2712,49.99,0.7138,92.9334
1904-04-15,87.78,86.69,87.93,86.45,6308714,-1.2417,1.48,86.3626,45.6,0.5134,92.749
1904-04-18,86.69,86.75,87.27,85.12,18389976,0.0692,2.15,86.412,45.88,0.3554,92.4226
1904-04-19,86.75,86.22,87.16,86.22,18740452,-0.611,0.94,86.4448,43.72,0.1853,92.096
1904-04-20,86.22,85.11,86.79,83.78,14081528,-1.2874,3.01,86.456,39.53,-0.0387,92.2616
1904-04-21,85.11,87.53,88.14,83.48,12567192,2.8434,4.66,86.491,50.64,-0.0206,92.2265
1904-04-22,87.53,87.73,88.88,86.51,3384321,0.2285,2.37,86.5496,51.43,0.0097,92.2263
1904-04-25,87.73,87.79,88.8,85.44,11427910,0.0684,3.36,86.5862,51.68,0.0381,92.1811
1904-04-26,87.79,88.17,89.98,87.71,1479904,0.4329,2.27,86.6184,53.33,0.0903,92.0948
1904-04-27,88.17,87.34,89.26,87.12,638645,-0.9414,2.14,86.644,49.37,0.0639,91.9184
1904-04-28,87.34,87.78,88.68,84.98,10991900,0.5038,3.7,86.679,51.43,0.0776,91.6724
1904-04-29,87.78,86.77,88.62,85.76,11099077,-1.1506,2.86,86.68,46.74,0.0069,90.9644
1904-05-02,86.77,86.58,88.14,85.94,2865331,-0.219,2.2,86.6726,45.89,-0.0638,90.2305
1904-05-03,86.58,85.79,88.17,85.51,17742355,-0.9125,2.66,86.665,42.44,-0.1814,90.065
1904-05-04,85.79,84.34,85.88,83.98,2739929,-1.6902,1.9,86.638,36.95,-0.3872,90.0418
1904-05-05,84.34,84.85,85.22,82.75,11716152,0.6047,2.47,86.6246,39.89,-0.5033,89.9352
1904-05-06,84.85,84.58,85.55,83.82,6410114,-0.3182,1.73,86.6128,38.86,-0.6101,89.6281
1904-05-09,84.58,83.07,84.88,82.31,7790840,-1.7853,2.57,86.557,33.61,-0.8072,89.4601
1904-05-10,83.07,82.25,83.27,80.9,1328807,-0.9871,2.37,86.5106,31.15,-1.0179,89.5254
1904-05-11,82.25,81.99,83.17,81.32,13002884,-0.3161,1.85,86.4664,30.39,-1.1921,89.7672
1904-05-12,81.99,83.18,83.71,81.22,7740167,1.4514,2.49,86.4454,37.86,-1.2201,89.6277
1904-05-13,83.18,82.99,85.94,81.92,13554789,-0.2284,4.02,86.406,37.17,-1.2433,89.598
1904-05-16,82.99,82.34,84.02,82.01,19587743,-0.7832,2.01,86.3424,34.85,-1.2991,89.5752
1904-05-17,82.34,81.94,83.7,81.14,379215,-0.4858,2.56,86.2632,33.46,-1.36,89.5947
1904-05-18,81.94,81.74,83.1,81.0,2060584,-0.2441,2.1,86.185,32.76,-1.4081,89.6719
1904-05-19,81.74,81.94,81.97,80.33,17455904,0.2447,1.64,86.1292,34.24,-1.4138,89.4079
1904-05-20,81.94,82.21,82.25,80.79,8227747,0.3295,1.46,86.1048,36.29,-1.3806,89.0205
1904-05-23,82.21,83.64,84.5,81.84,17117184,1.7394,2.66,86.0972,45.9,-1.2248,88.534
1904-05-24,83.64,83.12,84.9,82.63,5998885,-0.6217,2.27,86.1082,43.34,-1.1303,87.873
1904-05-25,83.12,82.88,84.12,81.74,10484778,-0.2887,2.38,86.1308,42.17,-1.0625,87.328
1904-05-26,82.88,83.16,83.89,81.77,633634,0.3378,2.12,86.1246,44.07,-0.9749,86.5502
1904-05-27,83.16,82.32,83.23,81.28,9344655,-1.0101,1.95,86.0828,39.85,-0.9622,85.9425
1904-05-30,82.32,83.16,83.71,82.08,5885267,1.0204,1.63,86.069,45.47,-0.8743,85.268
1904-05-31,83.16,82.79,83.41,82.37,16250865,-0.4449,1.04,86.044,43.54,-0.8249,84.7081
1904-06-01,82.79,83.56,84.81,81.27,6578443,0.9301,3.54,85.9842,48.45,-0.7154,84.5702
1904-06-02,83.56,84.8,85.2,83.53,5810754,1.484,1.67,85.9478,55.2,-0.5226,84.5555
1904-06-03,84.8,84.48,85.47,84.01,4840039,-0.3774,1.46,85.8838,53.26,-0.3911,84.5296
1904-06-06,84.48,83.47,85.35,83.1,19824078,-1.1955,2.25,85.7734,47.58,-0.3641,84.569
1904-06-07,83.47,82.47,84.15,81.96,17352811,-1.198,2.19,85.6334,42.72,-0.4187,84.5648
1904-06-08,82.47,82.65,83.34,81.88,19025307,0.2183,1.46,85.4854,43.83,-0.4423,84.5462
1904-06-09,82.65,81.44,83.49,81.17,7034106,-1.464,2.32,85.3072,38.43,-0.5522,84.5884
1904-06-10,81.44,82.09,83.65,80.01,821037,0.7981,3.64,85.1084,42.53,-0.5802,84.5751
1904-06-13,82.09,82.23,83.33,81.84,5879277,0.1705,1.49,84.9206,43.4,-0.5844,84.5764
1904-06-14,82.23,82.17,82.61,82.15,16152493,-0.073,0.46,84.7762,43.1,-0.5858,84.5672
1904-06-15,82.17,81.95,82.59,81.51,19513938,-0.2677,1.08,84.6278,41.95,-0.5977,84.5528
1904-06-16,81.95,82.7,83.24,81.06,15232955,0.9152,2.18,84.5036,47.14,-0.5405,84.5414
1904-06-17,82.7,81.76,83.78,81.23,19554963,-1.1366,2.55,84.346,42.06,-0.5644,84.5673
1904-06-20,81.76,82.57,82.91,81.12,7126492,0.9907,1.79,84.205,47.33,-0.5122,84.4755
1904-06-21,82.57,82.45,82.79,82.37,11174355,-0.1453,0.42,84.0808,46.65,-0.4749,84.4409
1904-06-22,82.45,81.87,83.25,80.26,1658242,-0.7035,2.99,83.9836,43.42,-0.4866,84.4346
1904-06-23,81.87,82.62,83.5,81.22,9718395,0.9161,2.28,83.8804,48.4,-0.4304,84.3944
1904-06-24,82.62,82.77,83.19,81.72,19291381,0.1816,1.47,83.802,49.36,-0.3695,84.409
1904-06-27,82.77,82.66,82.93,82.59,5000164,-0.1329,0.34,83.7202,48.64,-0.3263,84.3702
1904-06-28,82.66,83.82,84.63,81.95,17278283,1.4033,2.68,83.6722,55.89,-0.1963,84.4973
1904-06-29,83.82,84.09,84.73,83.17,3277902,0.3221,1.56,83.6518,57.4,-0.0706,84.591
1904-06-30,84.09,86.78,87.9,83.98,8253113,3.199,3.92,83.6368,68.83,0.2433,85.2745
1904-07-01,86.78,86.43,87.13,86.35,13236003,-0.4033,0.78,83.6108,66.33,0.4585,85.7719
1904-07-04,86.43,87.06,87.87,86.04,7396405,0.7289,1.83,83.5962,68.54,0.6721,86.495
1904-07-05,87.06,86.17,87.99,85.81,14419175,-1.0223,2.18,83.5562,62.32,0.7608,86.9253
1904-07-06,86.17,86.15,86.79,85.95,18961720,-0.0232,0.84,83.5324,62.19,0.8201,87.2986
1904-07-07,86.15,86.95,87.16,85.96,13938428,0.9286,1.2,83.5158,65.45,0.921,87.7434
1904-07-08,86.95,85.36,89.25,84.85,4368173,-1.8286,4.4,83.4876,55.25,0.8627,87.8858
1904-07-11,85.36,83.85,86.12,83.77,11153104,-1.769,2.35,83.433,47.65,0.6867,87.886
1904-07-12,83.85,82.4,84.94,81.82,7556688,-1.7293,3.12,83.3652,41.72,0.4254,87.8758
1904-07-13,82.4,81.9,83.74,81.32,19270135,-0.6068,2.42,83.3164,39.87,0.1759,87.8791
1904-07-14,81.9,82.76,83.8,81.82,19285846,1.0501,1.98,83.2746,44.42,0.047,87.8778
1904-07-15,82.76,82.74,83.83,82.34,17069728,-0.0242,1.49,83.2378,44.34,-0.0561,87.8296
1904-07-18,82.74,82.09,84.22,81.38,5945447,-0.7856,2.84,83.2182,41.59,-0.1881,87.8517
1904-07-19,82.09,80.9,82.92,79.71,8412934,-1.4496,3.21,83.1912,37.05,-0.3843,87.9692
1904-07-20,80.9,81.93,82.74,80.37,6526288,1.2732,2.37,83.19,42.86,-0.4514,87.9657
1904-07-21,81.93,83.55,84.44,81.67,13463838,1.9773,2.77,83.1974,50.58,-0.3697,87.9673
1904-07-22,83.55,82.66,84.22,82.39,11144590,-1.0652,1.83,83.1908,46.84,-0.3724,87.9694
1904-07-25,82.66,84.18,84.67,82.14,19470942,1.8389,2.53,83.2276,53.21,-0.2491,87.9941
1904-07-26,84.18,84.01,85.51,82.68,10058665,-0.2019,2.83,83.269,52.45,-0.1631,88.0018
1904-07-27,84.01,82.87,84.01,82.42,17347745,-1.357,1.59,83.2916,47.56,-0.1849,87.9792
1904-07-28,82.87,81.79,84.15,81.68,6594503,-1.3032,2.47,83.2886,43.43,-0.286,87.6291
1904-07-29,81.79,82.35,83.27,79.34,4099694,0.6847,3.93,83.2914,46.05,-0.3173,87.2642
1904-08-01,82.35,83.91,85.87,81.62,11314102,1.8944,4.25,83.2968,52.62,-0.2137,86.7308
1904-08-02,83.91,84.96,85.29,83.17,15011560,1.2513,2.12,83.3336,56.47,-0.0464,86.4986
